Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-10-15,68.1002,68.3412,65.1367,66.3783,22312.998527519
2018-10-16,66.4988,67.1404,64.6555,66.4988,10576.757223437
2018-10-17,66.4988,67.1557,64.1751,64.4952,14289.698623956
2018-10-18,64.2558,65.6976,62.6527,63.3741,17328.630985725
2018-10-19,62.8131,63.6948,61.9313,62.9811,14519.47443262
2018-10-22,62.4922,62.4922,56.8835,61.2906,39563.859239543
2018-10-23,59.2886,59.2886,55.283,58.4952,38980.58218678
2018-10-24,57.0524,61.6114,57.0524,59.7045,22494.46249949
2018-10-25,56.5721,57.6855,54.8171,56.6841,50088.769613846
2018-10-26,56.8835,59.3684,56.8835,56.892,25476.834662204
2018-10-29,56.9005,58.406,56.9005,58.0462,9178.0706342864
2018-10-30,57.6855,58.1667,57.3087,58.0869,5960.0309755065
2018-10-31,58.6071,61.692,58.6071,60.4097,13684.033159066
2018-11-02,61.692,65.6976,61.692,64.8966,17181.338800684
2018-11-05,65.7137,76.0173,65.7061,73.7089,57455.735540866
2018-11-06,75.2314,78.918,72.5157,76.0326,30102.987609977
2018-11-07,77.3149,78.1958,69.8637,70.7692,22259.973340904
2018-11-08,70.866,73.7089,69.8001,70.6241,14955.459300342
2018-11-09,69.7033,69.7033,66.0982,68.6611,20438.263596315
2018-11-13,66.4988,66.4988,64.8966,66.0982,16091.376631379
2018-11-14,65.2971,70.1836,64.9033,69.9833,5930.5725384983
2018-11-15,70.5044,71.297,68.1002,69.3036,5817.4521403867
2018-11-16,69.1424,70.1039,65.1036,66.0982,14328.583760807
2018-11-19,66.8994,68.0527,62.1723,65.3854,10962.073579505
2018-11-20,64.8966,66.4028,62.3319,62.5322,13141.997918115
2018-11-21,61.6114,61.692,59.1273,60.5693,37062.248768803
2018-11-22,61.3713,67.3084,60.4894,67.3084,22430.832275552
2018-11-23,68.903,70.1039,66.739,66.739,13586.231148199
2018-11-26,66.6583,68.7418,66.4988,67.7005,7166.6485553639
2018-11-27,67.7005,68.1002,66.4988,67.2999,3296.9882699619
2018-11-28,67.6207,69.6235,67.6207,68.903,12400.823642988
2018-11-29,69.5429,71.3055,69.5429,70.8252,13761.803432768
2018-11-30,70.5044,71.4659,70.1039,70.5044,6573.9448027582
2018-12-03,70.6649,71.9463,64.9118,66.5149,24886.487584559
2018-12-04,67.54,67.54,64.3356,66.178,10595.610623123
2018-12-05,65.2809,65.4575,63.6142,64.8966,13513.174224419
2018-12-06,64.0946,64.0946,62.0119,62.4922,22611.117910043
2018-12-07,63.2696,65.9378,63.2696,64.0869,12696.58635055
2018-12-10,62.4922,63.2942,61.692,61.692,10705.196008793
2018-12-11,62.4922,62.8928,61.0903,62.4922,7000.5029706375
2018-12-12,62.4922,63.0456,61.4993,62.4922,6155.6349972412
2018-12-13,63.2942,68.5016,62.4922,66.5785,35722.479053669
2018-12-14,66.5785,67.4603,64.3754,65.2165,5983.5977251131
2018-12-17,65.2088,65.6976,63.2942,64.2949,9115.6187478289
2018-12-18,64.0946,64.0946,62.4922,63.1347,4185.4547301303
2018-12-19,63.2942,65.0569,62.6688,64.1353,7992.6631290749
2018-12-20,63.1347,63.6948,62.4922,62.589,6721.2369877994
2018-12-21,62.7724,63.4546,58.647,59.4482,21660.199563417
2018-12-27,60.4894,61.8516,60.0889,61.8516,10514.30533698
2018-12-28,62.0926,64.0946,60.4894,64.0946,12141.589397315
2019-01-02,63.2942,64.0869,62.6213,62.9811,12232.3213833
2019-01-03,62.8852,62.9811,61.7717,61.7803,4771.0884578541
2019-01-04,61.7065,66.3062,61.7065,66.0982,13927.949017495
2019-01-07,66.5785,67.6207,65.5458,66.8187,14274.380236711
2019-01-08,70.5044,73.6529,69.7033,72.1075,52755.347331831
2019-01-09,72.1228,72.9087,70.1446,72.9087,18166.42893424
2019-01-10,72.7483,72.7483,70.7454,71.3055,7805.3074697025
2019-01-11,71.297,73.2922,70.5842,71.3055,13535.562636545
2019-01-14,71.9463,72.5802,69.3834,71.297,7956.1346671847
2019-01-15,70.5121,73.3093,70.2719,72.9884,9675.3290509854
2019-01-16,73.3093,75.632,73.3093,75.3112,22210.483166731
2019-01-17,75.7126,75.8645,73.7089,74.4303,11783.374803295
2019-01-18,74.7511,75.111,73.3093,73.4687,7820.6258569468
2019-01-21,73.7089,73.7089,72.9485,73.4289,2582.9157568822
2019-01-22,72.9087,72.9087,70.5044,71.7868,5322.5503986483
2019-01-23,72.1075,76.0326,72.1075,74.7587,17517.164982578
2019-01-24,74.5101,74.5101,73.148,73.3093,4543.6693241505
2019-01-25,73.3093,75.2153,68.1816,70.8252,14125.90971419
2019-01-28,70.8252,72.0261,70.1039,70.7768,4963.1574671478
2019-01-29,70.232,72.1075,70.232,70.905,2364.9233230213
2019-01-30,70.905,71.3378,69.7033,70.1123,5674.8733052668
2019-01-31,70.905,70.905,68.903,69.3834,5119.8763520316
2019-02-01,69.4716,70.2634,68.903,69.3834,3916.7937846152
2019-02-04,69.7033,73.0682,69.7033,72.0261,13942.089067258
2019-02-05,72.9087,72.9087,71.4345,71.7868,6162.7050221232
2019-02-06,72.1075,72.8289,69.783,70.5044,13546.167673868
2019-02-07,70.7124,70.905,67.2999,68.1002,23923.78586313
2019-02-08,66.8994,67.3797,66.1941,66.3384,13979.795866629
2019-02-11,64.1913,66.739,64.103,65.7774,18992.443507951
